,Unnamed: 0,clueGiverID,wordpair,Level,clueFinal,variable,Clue1,correctedClue,Word1,Word2,union_2,intersection_2,union_4,intersection_4,union_8,intersection_8,union_16,intersection_16,union_32,intersection_32,union_64,intersection_64,union_128,intersection_128,union_256,intersection_256,union_512,intersection_512
3854,4056,486052,new-old,Easy,age,clueOption3,use,use,new,old,1e-06,1e-06,1e-06,1e-06,1.000001,1e-06,2.000001,1e-06,3.000001,1e-06,7.000001,1e-06,24.000001,1e-06,60.000001,1e-06,120.000001,6.000001
3855,4086,486112,new-old,Easy,age,clueOption3,not-similar,not-similar,new,old,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06
3856,4116,486514,new-old,Easy,age,clueOption3,release,release,new,old,1e-06,1e-06,1e-06,1e-06,1.000001,1e-06,4.000001,1e-06,5.000001,1e-06,8.000001000000001,1e-06,16.000001,1e-06,38.000001,1.000001,65.000001,1.000001
3857,4162,487409,new-old,Easy,time,clueOption3,stuff,stuff,new,old,2.000001,1e-06,5.000001,1e-06,10.000001000000001,1.000001,18.000001,1.000001,27.000001,1.000001,42.000001,2.000001,86.000001,4.000001,150.000001,8.000001000000001,271.000001,21.000001
3858,4191,487468,new-old,Easy,opposites,clueOption3,vintage,vintage,new,old,1e-06,1e-06,2.000001,1e-06,2.000001,1e-06,3.000001,1e-06,5.000001,1e-06,6.000001,1e-06,8.000001000000001,1e-06,18.000001,1e-06,34.000001,1.000001
3859,4221,488171,new-old,Easy,conditions,clueOption3,time,time,new,old,6.000001,1e-06,29.000001,1e-06,62.000001,1e-06,116.000001,1.000001,199.000001,4.000001,360.000001,37.000001,560.000001,117.000001,782.000001,288.000001,956.000001,611.000001
3860,4248,490556,new-old,Easy,time,clueOption3,age,age,new,old,75.000001,1e-06,102.000001,1e-06,110.000001,1.000001,116.000001,1.000001,126.000001,1.000001,146.000001,1.000001,188.000001,5.000001,280.000001,20.000001,433.000001,49.000001
3861,4278,490576,new-old,Easy,age,clueOption3,life,life,new,old,4.000001,1e-06,13.000001000000001,1e-06,21.000001,1e-06,48.000001,2.000001,115.000001,4.000001,223.000001,14.000001000000001,390.000001,38.000001,646.000001,133.000001,864.000001,382.000001
3862,4303,490603,new-old,Easy,time,clueOption3,quality,quality,new,old,1e-06,1e-06,3.000001,1e-06,6.000001,1e-06,8.000001000000001,1e-06,10.000001000000001,1e-06,22.000001,1e-06,31.000001,1e-06,58.000001,1.000001,103.000001,1.000001
3863,4331,490624,new-old,Easy,opposite,clueOption3,growth,growth,new,old,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,5.000001,1e-06,12.000001000000001,1e-06,26.000001,1e-06,48.000001,1e-06,90.000001,1.000001,148.000001,6.000001
3864,4361,491095,new-old,Easy,generations,clueOption3,opposites,opposites,new,old,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06
3865,4748,463946,new-old,Easy,replace,clueOption4,replace,replace,new,old,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1.000001,1e-06,2.000001,1e-06,4.000001,1e-06,10.000001000000001,1e-06,23.000001,1e-06
3866,5036,472848,new-old,Easy,age,clueOption4,age,age,new,old,75.000001,1e-06,102.000001,1e-06,110.000001,1.000001,116.000001,1.000001,126.000001,1.000001,146.000001,1.000001,188.000001,5.000001,280.000001,20.000001,433.000001,49.000001
3867,5064,473115,new-old,Easy,elderly,clueOption4,omega,omega,new,old,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06
3868,5267,474298,new-old,Easy,opposites,clueOption4,bride,bride,new,old,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,4.000001,1e-06,8.000001000000001,1e-06,17.000001,1e-06,36.000001,1e-06,61.000001,1.000001
3869,5817,491095,new-old,Easy,generations,clueOption4,innovation,innovation,new,old,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1.000001,1e-06,1.000001,1e-06,2.000001,1e-06,4.000001,1e-06,10.000001000000001,1e-06,21.000001,1e-06
3870,6520,473115,new-old,Easy,elderly,clueOption5,first,first,new,old,18.000001,1e-06,27.000001,1.000001,34.000001,1.000001,39.000001,2.000001,48.000001,2.000001,75.000001,3.000001,121.000001,8.000001000000001,203.000001,14.000001000000001,351.000001,39.000001
3871,6723,474298,new-old,Easy,opposites,clueOption5,Sharpay,Sharpay,new,old,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06
3872,4,454955,oak-tree,Easy,forest,clueOption1,bark,bark,oak,tree,35.000001,1e-06,55.000001,1.000001,60.000001,1.000001,61.000001,1.000001,70.000001,1.000001,90.000001,1.000001,116.000001,3.000001,177.000001,6.000001,269.000001,24.000001
3873,29,455383,oak-tree,Easy,plant,clueOption1,plant,plant,oak,tree,48.000001,1e-06,75.000001,2.000001,92.000001,3.000001,103.000001,3.000001,112.000001,4.000001,135.000001,7.000001,205.000001,12.000001000000001,301.000001,28.000001,496.000001,74.000001
3874,59,455606,oak-tree,Easy,plant,clueOption1,plant,plant,oak,tree,48.000001,1e-06,75.000001,2.000001,92.000001,3.000001,103.000001,3.000001,112.000001,4.000001,135.000001,7.000001,205.000001,12.000001000000001,301.000001,28.000001,496.000001,74.000001
3875,89,455664,oak-tree,Easy,branch,clueOption1,forest,forest,oak,tree,43.000001,1.000001,82.000001,2.000001,92.000001,3.000001,98.000001,3.000001,112.000001,5.000001,148.000001,7.000001,194.000001,16.000001,296.000001,36.000001,472.000001,87.000001
3876,119,457037,oak-tree,Easy,wood,clueOption1,wood,wood,oak,tree,153.000001,3.000001,185.000001,6.000001,201.000001,10.000001000000001,215.000001,11.000001000000001,244.000001,16.000001,297.000001,24.000001,379.000001,48.000001,515.000001,82.000001,719.000001,208.000001
3877,149,457425,oak-tree,Easy,wood,clueOption1,nature,nature,oak,tree,16.000001,1e-06,28.000001,1e-06,37.000001,1e-06,51.000001,1e-06,67.000001,1.000001,93.000001,5.000001,151.000001,8.000001000000001,234.000001,16.000001,395.000001,47.000001
3878,179,457520,oak-tree,Easy,plant,clueOption1,plant,plant,oak,tree,48.000001,1e-06,75.000001,2.000001,92.000001,3.000001,103.000001,3.000001,112.000001,4.000001,135.000001,7.000001,205.000001,12.000001000000001,301.000001,28.000001,496.000001,74.000001
3879,209,457564,oak-tree,Easy,plant,clueOption1,plant,plant,oak,tree,48.000001,1e-06,75.000001,2.000001,92.000001,3.000001,103.000001,3.000001,112.000001,4.000001,135.000001,7.000001,205.000001,12.000001000000001,301.000001,28.000001,496.000001,74.000001
3880,239,458120,oak-tree,Easy,arbor,clueOption1,arbor,arbor,oak,tree,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06
3881,269,458387,oak-tree,Easy,plant,clueOption1,plant,plant,oak,tree,48.000001,1e-06,75.000001,2.000001,92.000001,3.000001,103.000001,3.000001,112.000001,4.000001,135.000001,7.000001,205.000001,12.000001000000001,301.000001,28.000001,496.000001,74.000001
3882,299,463818,oak-tree,Easy,forest,clueOption1,forest,forest,oak,tree,43.000001,1.000001,82.000001,2.000001,92.000001,3.000001,98.000001,3.000001,112.000001,5.000001,148.000001,7.000001,194.000001,16.000001,296.000001,36.000001,472.000001,87.000001
3883,323,463852,oak-tree,Easy,maple,clueOption1,old,old,oak,tree,20.000001,1e-06,28.000001,1e-06,43.000001,1e-06,63.000001,1e-06,101.000001,1.000001,186.000001,11.000001000000001,310.000001,40.000001,528.000001,102.000001,770.000001,279.000001
3884,351,463890,oak-tree,Easy,plants,clueOption1,wood,wood,oak,tree,153.000001,3.000001,185.000001,6.000001,201.000001,10.000001000000001,215.000001,11.000001000000001,244.000001,16.000001,297.000001,24.000001,379.000001,48.000001,515.000001,82.000001,719.000001,208.000001
3885,381,463946,oak-tree,Easy,leaves,clueOption1,leaves,leaves,oak,tree,93.000001,2.000001,142.000001,6.000001,157.000001,9.000001000000001,172.000001,11.000001000000001,185.000001,11.000001000000001,205.000001,14.000001000000001,257.000001,27.000001,366.000001,57.000001,550.000001,115.000001
3886,408,463960,oak-tree,Easy,plant,clueOption1,branch,branch,oak,tree,60.000001,1e-06,98.000001,1.000001,112.000001,3.000001,120.000001,3.000001,129.000001,3.000001,142.000001,3.000001,166.000001,3.000001,210.000001,11.000001000000001,307.000001,20.000001
3887,434,464103,oak-tree,Easy,sapling,clueOption1,bark,bark,oak,tree,35.000001,1e-06,55.000001,1.000001,60.000001,1.000001,61.000001,1.000001,70.000001,1.000001,90.000001,1.000001,116.000001,3.000001,177.000001,6.000001,269.000001,24.000001
3888,459,464255,oak-tree,Easy,plant,clueOption1,plant,plant,oak,tree,48.000001,1e-06,75.000001,2.000001,92.000001,3.000001,103.000001,3.000001,112.000001,4.000001,135.000001,7.000001,205.000001,12.000001000000001,301.000001,28.000001,496.000001,74.000001
3889,481,464313,oak-tree,Easy,wood,clueOption1,bark,bark,oak,tree,35.000001,1e-06,55.000001,1.000001,60.000001,1.000001,61.000001,1.000001,70.000001,1.000001,90.000001,1.000001,116.000001,3.000001,177.000001,6.000001,269.000001,24.000001
3890,509,464439,oak-tree,Easy,wood,clueOption1,wood,wood,oak,tree,153.000001,3.000001,185.000001,6.000001,201.000001,10.000001000000001,215.000001,11.000001000000001,244.000001,16.000001,297.000001,24.000001,379.000001,48.000001,515.000001,82.000001,719.000001,208.000001
3891,539,465668,oak-tree,Easy,wood,clueOption1,wood,wood,oak,tree,153.000001,3.000001,185.000001,6.000001,201.000001,10.000001000000001,215.000001,11.000001000000001,244.000001,16.000001,297.000001,24.000001,379.000001,48.000001,515.000001,82.000001,719.000001,208.000001
3892,569,466145,oak-tree,Easy,wood,clueOption1,wood,wood,oak,tree,153.000001,3.000001,185.000001,6.000001,201.000001,10.000001000000001,215.000001,11.000001000000001,244.000001,16.000001,297.000001,24.000001,379.000001,48.000001,515.000001,82.000001,719.000001,208.000001
3893,599,466195,oak-tree,Easy,subtle,clueOption1,illuminate,illuminate,oak,tree,1e-06,1e-06,1e-06,1e-06,1.000001,1e-06,2.000001,1e-06,3.000001,1e-06,9.000001000000001,1e-06,22.000001,1e-06,34.000001,1e-06,60.000001,3.000001
3894,618,466351,oak-tree,Easy,wood,clueOption1,wood,wood,oak,tree,153.000001,3.000001,185.000001,6.000001,201.000001,10.000001000000001,215.000001,11.000001000000001,244.000001,16.000001,297.000001,24.000001,379.000001,48.000001,515.000001,82.000001,719.000001,208.000001
3895,646,472844,oak-tree,Easy,plant,clueOption1,plant,plant,oak,tree,48.000001,1e-06,75.000001,2.000001,92.000001,3.000001,103.000001,3.000001,112.000001,4.000001,135.000001,7.000001,205.000001,12.000001000000001,301.000001,28.000001,496.000001,74.000001
3896,669,472848,oak-tree,Easy,plants,clueOption1,plants,plants,oak,tree,1e-06,1e-06,7.000001,1e-06,14.000001000000001,1e-06,19.000001,1e-06,24.000001,1e-06,40.000001,1e-06,77.000001,2.000001,131.000001,7.000001,241.000001,17.000001
3897,697,473115,oak-tree,Easy,forest,clueOption1,forest,forest,oak,tree,43.000001,1.000001,82.000001,2.000001,92.000001,3.000001,98.000001,3.000001,112.000001,5.000001,148.000001,7.000001,194.000001,16.000001,296.000001,36.000001,472.000001,87.000001
3898,717,473130,oak-tree,Easy,trunk,clueOption1,nature,nature,oak,tree,16.000001,1e-06,28.000001,1e-06,37.000001,1e-06,51.000001,1e-06,67.000001,1.000001,93.000001,5.000001,151.000001,8.000001000000001,234.000001,16.000001,395.000001,47.000001
3899,733,473184,oak-tree,Easy,log,clueOption1,maple,maple,oak,tree,22.000001,1e-06,29.000001,1e-06,32.000001,1e-06,32.000001,1e-06,33.000001,1e-06,37.000001,1e-06,41.000001,1e-06,49.000001,1e-06,76.000001,2.000001
3900,761,473468,oak-tree,Easy,arbor,clueOption1,arbor,arbor,oak,tree,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06
3901,771,473645,oak-tree,Easy,wood,clueOption1,wood,wood,oak,tree,153.000001,3.000001,185.000001,6.000001,201.000001,10.000001000000001,215.000001,11.000001000000001,244.000001,16.000001,297.000001,24.000001,379.000001,48.000001,515.000001,82.000001,719.000001,208.000001
3902,792,473706,oak-tree,Easy,species,clueOption1,species,species,oak,tree,1e-06,1e-06,1.000001,1e-06,2.000001,1e-06,3.000001,1e-06,4.000001,1e-06,7.000001,1e-06,29.000001,1e-06,56.000001,2.000001,102.000001,8.000001000000001
3903,820,473736,oak-tree,Easy,Minecraft,clueOption1,wood,wood,oak,tree,153.000001,3.000001,185.000001,6.000001,201.000001,10.000001000000001,215.000001,11.000001000000001,244.000001,16.000001,297.000001,24.000001,379.000001,48.000001,515.000001,82.000001,719.000001,208.000001
3904,850,473749,oak-tree,Easy,wood,clueOption1,wood,wood,oak,tree,153.000001,3.000001,185.000001,6.000001,201.000001,10.000001000000001,215.000001,11.000001000000001,244.000001,16.000001,297.000001,24.000001,379.000001,48.000001,515.000001,82.000001,719.000001,208.000001
3905,872,474297,oak-tree,Easy,typology,clueOption1,Minecraft,Minecraft,oak,tree,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,5.000001,1e-06,11.000001000000001,1e-06,19.000001,1.000001
3906,900,474298,oak-tree,Easy,chop,clueOption1,chop,chop,oak,tree,1e-06,1e-06,2.000001,1e-06,3.000001,1e-06,5.000001,1e-06,9.000001000000001,1e-06,17.000001,1e-06,21.000001,1e-06,40.000001,1.000001,69.000001,1.000001
3907,930,475267,oak-tree,Easy,maple,clueOption1,maple,maple,oak,tree,22.000001,1e-06,29.000001,1e-06,32.000001,1e-06,32.000001,1e-06,33.000001,1e-06,37.000001,1e-06,41.000001,1e-06,49.000001,1e-06,76.000001,2.000001
3908,953,475561,oak-tree,Easy,wood,clueOption1,wood,wood,oak,tree,153.000001,3.000001,185.000001,6.000001,201.000001,10.000001000000001,215.000001,11.000001000000001,244.000001,16.000001,297.000001,24.000001,379.000001,48.000001,515.000001,82.000001,719.000001,208.000001
3909,978,475635,oak-tree,Easy,wood,clueOption1,forest,forest,oak,tree,43.000001,1.000001,82.000001,2.000001,92.000001,3.000001,98.000001,3.000001,112.000001,5.000001,148.000001,7.000001,194.000001,16.000001,296.000001,36.000001,472.000001,87.000001
3910,1007,475843,oak-tree,Easy,forest,clueOption1,walnut,walnut,oak,tree,2.000001,1e-06,3.000001,1e-06,4.000001,1e-06,4.000001,1e-06,5.000001,1e-06,5.000001,1e-06,6.000001,1e-06,8.000001000000001,1e-06,10.000001000000001,1e-06
3911,1026,475881,oak-tree,Easy,roots,clueOption1,roots,roots,oak,tree,4.000001,1e-06,8.000001000000001,1e-06,10.000001000000001,1e-06,10.000001000000001,1e-06,12.000001000000001,1.000001,14.000001000000001,1.000001,22.000001,1.000001,28.000001,1.000001,54.000001,2.000001
3912,1054,485894,oak-tree,Easy,wood,clueOption1,wood,wood,oak,tree,153.000001,3.000001,185.000001,6.000001,201.000001,10.000001000000001,215.000001,11.000001000000001,244.000001,16.000001,297.000001,24.000001,379.000001,48.000001,515.000001,82.000001,719.000001,208.000001
3913,1085,486041,oak-tree,Easy,wood,clueOption1,forest,forest,oak,tree,43.000001,1.000001,82.000001,2.000001,92.000001,3.000001,98.000001,3.000001,112.000001,5.000001,148.000001,7.000001,194.000001,16.000001,296.000001,36.000001,472.000001,87.000001
3914,1115,486051,oak-tree,Easy,wood,clueOption1,forest,forest,oak,tree,43.000001,1.000001,82.000001,2.000001,92.000001,3.000001,98.000001,3.000001,112.000001,5.000001,148.000001,7.000001,194.000001,16.000001,296.000001,36.000001,472.000001,87.000001
3915,1145,486052,oak-tree,Easy,green,clueOption1,green,green,oak,tree,81.000001,1e-06,191.000001,10.000001000000001,257.000001,15.000001000000001,307.000001,22.000001,372.000001,37.000001,481.000001,84.000001,652.000001,181.000001,860.000001,381.000001,971.000001,725.000001
3916,1175,486112,oak-tree,Easy,grove,clueOption1,forest,forest,oak,tree,43.000001,1.000001,82.000001,2.000001,92.000001,3.000001,98.000001,3.000001,112.000001,5.000001,148.000001,7.000001,194.000001,16.000001,296.000001,36.000001,472.000001,87.000001
3917,1205,486514,oak-tree,Easy,wood,clueOption1,forest,forest,oak,tree,43.000001,1.000001,82.000001,2.000001,92.000001,3.000001,98.000001,3.000001,112.000001,5.000001,148.000001,7.000001,194.000001,16.000001,296.000001,36.000001,472.000001,87.000001
3918,1223,487223,oak-tree,Easy,wood,clueOption1,wood,wood,oak,tree,153.000001,3.000001,185.000001,6.000001,201.000001,10.000001000000001,215.000001,11.000001000000001,244.000001,16.000001,297.000001,24.000001,379.000001,48.000001,515.000001,82.000001,719.000001,208.000001
3919,1251,487409,oak-tree,Easy,leaves,clueOption1,leaves,leaves,oak,tree,93.000001,2.000001,142.000001,6.000001,157.000001,9.000001000000001,172.000001,11.000001000000001,185.000001,11.000001000000001,205.000001,14.000001000000001,257.000001,27.000001,366.000001,57.000001,550.000001,115.000001
3920,1280,487468,oak-tree,Easy,leaves,clueOption1,forest,forest,oak,tree,43.000001,1.000001,82.000001,2.000001,92.000001,3.000001,98.000001,3.000001,112.000001,5.000001,148.000001,7.000001,194.000001,16.000001,296.000001,36.000001,472.000001,87.000001
3921,1310,488171,oak-tree,Easy,plant,clueOption1,plant,plant,oak,tree,48.000001,1e-06,75.000001,2.000001,92.000001,3.000001,103.000001,3.000001,112.000001,4.000001,135.000001,7.000001,205.000001,12.000001000000001,301.000001,28.000001,496.000001,74.000001
3922,1337,490556,oak-tree,Easy,forest,clueOption1,forest,forest,oak,tree,43.000001,1.000001,82.000001,2.000001,92.000001,3.000001,98.000001,3.000001,112.000001,5.000001,148.000001,7.000001,194.000001,16.000001,296.000001,36.000001,472.000001,87.000001
3923,1367,490576,oak-tree,Easy,wood,clueOption1,forest,forest,oak,tree,43.000001,1.000001,82.000001,2.000001,92.000001,3.000001,98.000001,3.000001,112.000001,5.000001,148.000001,7.000001,194.000001,16.000001,296.000001,36.000001,472.000001,87.000001
3924,1392,490603,oak-tree,Easy,plants,clueOption1,plant,plant,oak,tree,48.000001,1e-06,75.000001,2.000001,92.000001,3.000001,103.000001,3.000001,112.000001,4.000001,135.000001,7.000001,205.000001,12.000001000000001,301.000001,28.000001,496.000001,74.000001
3925,1420,490624,oak-tree,Easy,nature,clueOption1,nature,nature,oak,tree,16.000001,1e-06,28.000001,1e-06,37.000001,1e-06,51.000001,1e-06,67.000001,1.000001,93.000001,5.000001,151.000001,8.000001000000001,234.000001,16.000001,395.000001,47.000001
3926,1450,491095,oak-tree,Easy,bark,clueOption1,oak,oak,oak,tree,1000.000001,34.000001,1000.000001,37.000001,1000.000001,41.000001,1000.000001,41.000001,1000.000001,42.000001,1000.000001,46.000001,1000.000001,53.000001,1000.000001,62.000001,1000.000001,86.000001
3927,1460,454955,oak-tree,Easy,forest,clueOption2,forest,forest,oak,tree,43.000001,1.000001,82.000001,2.000001,92.000001,3.000001,98.000001,3.000001,112.000001,5.000001,148.000001,7.000001,194.000001,16.000001,296.000001,36.000001,472.000001,87.000001
3928,1485,455383,oak-tree,Easy,plant,clueOption2,tall,tall,oak,tree,26.000001,1e-06,33.000001,1.000001,43.000001,1.000001,49.000001,1.000001,75.000001,1.000001,121.000001,4.000001,203.000001,13.000001000000001,370.000001,45.000001,576.000001,124.000001
3929,1515,455606,oak-tree,Easy,plant,clueOption2,tall,tall,oak,tree,26.000001,1e-06,33.000001,1.000001,43.000001,1.000001,49.000001,1.000001,75.000001,1.000001,121.000001,4.000001,203.000001,13.000001000000001,370.000001,45.000001,576.000001,124.000001
3930,1545,455664,oak-tree,Easy,branch,clueOption2,nature,nature,oak,tree,16.000001,1e-06,28.000001,1e-06,37.000001,1e-06,51.000001,1e-06,67.000001,1.000001,93.000001,5.000001,151.000001,8.000001000000001,234.000001,16.000001,395.000001,47.000001
3931,1575,457037,oak-tree,Easy,wood,clueOption2,bark,bark,oak,tree,35.000001,1e-06,55.000001,1.000001,60.000001,1.000001,61.000001,1.000001,70.000001,1.000001,90.000001,1.000001,116.000001,3.000001,177.000001,6.000001,269.000001,24.000001
3932,1605,457425,oak-tree,Easy,wood,clueOption2,plant,plant,oak,tree,48.000001,1e-06,75.000001,2.000001,92.000001,3.000001,103.000001,3.000001,112.000001,4.000001,135.000001,7.000001,205.000001,12.000001000000001,301.000001,28.000001,496.000001,74.000001
3933,1635,457520,oak-tree,Easy,plant,clueOption2,tall,tall,oak,tree,26.000001,1e-06,33.000001,1.000001,43.000001,1.000001,49.000001,1.000001,75.000001,1.000001,121.000001,4.000001,203.000001,13.000001000000001,370.000001,45.000001,576.000001,124.000001
3934,1665,457564,oak-tree,Easy,plant,clueOption2,oxygen,oxygen,oak,tree,6.000001,1e-06,12.000001000000001,1e-06,12.000001000000001,1e-06,16.000001,1e-06,23.000001,1e-06,38.000001,1e-06,60.000001,2.000001,100.000001,3.000001,182.000001,12.000001000000001
3935,1695,458120,oak-tree,Easy,arbor,clueOption2,wood,wood,oak,tree,153.000001,3.000001,185.000001,6.000001,201.000001,10.000001000000001,215.000001,11.000001000000001,244.000001,16.000001,297.000001,24.000001,379.000001,48.000001,515.000001,82.000001,719.000001,208.000001
3936,1725,458387,oak-tree,Easy,plant,clueOption2,leaves,leaves,oak,tree,93.000001,2.000001,142.000001,6.000001,157.000001,9.000001000000001,172.000001,11.000001000000001,185.000001,11.000001000000001,205.000001,14.000001000000001,257.000001,27.000001,366.000001,57.000001,550.000001,115.000001
3937,1755,463818,oak-tree,Easy,forest,clueOption2,nature,nature,oak,tree,16.000001,1e-06,28.000001,1e-06,37.000001,1e-06,51.000001,1e-06,67.000001,1.000001,93.000001,5.000001,151.000001,8.000001000000001,234.000001,16.000001,395.000001,47.000001
3938,1779,463852,oak-tree,Easy,maple,clueOption2,forest,forest,oak,tree,43.000001,1.000001,82.000001,2.000001,92.000001,3.000001,98.000001,3.000001,112.000001,5.000001,148.000001,7.000001,194.000001,16.000001,296.000001,36.000001,472.000001,87.000001
