,Unnamed: 0.1,Unnamed: 0,clueGiverID,wordpair,Level,clueFinal,variable,Clue1,correctedClue,Word1,Word2,corrected,union_2,intersection_2,union_4,intersection_4,union_8,intersection_8,union_16,intersection_16,union_32,intersection_32,union_64,intersection_64,union_128,intersection_128,union_256,intersection_256,union_512,intersection_512
4603,2391,2391,475267,trauma-weird,Medium,queasy,clueOption2,queasy,queasy,trauma,weird,['no'],2.4992366081765557e-08,8.184645604846101e-05,1.2881249895496883e-08,4.500855162480117e-05,6.562445494791816e-09,4.128512331866807e-06,3.336645309710868e-09,7.985829943346007e-07,1.6941049035639557e-09,1.7946175113761037e-07,8.656792824569528e-10,4.491915405730158e-08,4.492505013418483e-06,1.2311902144801131e-08,7.181581301510884e-06,3.6464115820401513e-09,5.3121950666296185e-06,1.2290867539546758e-09
4604,2468,2468,475843,trauma-weird,Medium,PTSD,clueOption2,strange,strange,trauma,weird,['no'],0.04998475715589719,8.184645604846101e-05,0.03452176260118154,4.500855162480117e-05,0.01863735176765425,4.128512331866807e-06,0.009642908281709718,0.015972458469686347,0.004980670110582933,0.0053840319958794475,0.0026749498484712666,0.0035935772437381834,0.0015138232564468853,0.0013543215478302691,0.0009000617604500592,0.001057463005203226,0.0006175273711162919,0.0008234893542363867
4605,2515,2515,485894,trauma-weird,Medium,therapy,clueOption2,awkward,awkward,trauma,weird,['no'],0.0017494906180896704,8.184645604846101e-05,0.0009017003739346773,4.500855162480117e-05,0.0005906266569767582,4.128512331866807e-06,0.0003670343207135052,7.985829943346007e-07,0.00023717638060385737,1.7946175113761037e-07,0.0001644799293461035,4.491915405730158e-08,0.00016171445828773798,0.0001231313333501561,0.00013405195528240382,7.293187805238506e-05,0.00013147367386211317,4.916469924494098e-05
4606,2546,2546,486041,trauma-weird,Medium,therapy,clueOption2,sad,sad,trauma,weird,['no'],0.0027491852613602927,8.184645604846101e-05,0.004122012847808899,4.500855162480117e-05,0.0034124782197372393,4.128512331866807e-06,0.0029696176622879826,0.023958288413032353,0.0026428053436646746,0.012562502041383861,0.002718233812594114,0.013924982676917547,0.002398758250590912,0.012311914456703276,0.0018288486492158416,0.009444209643895573,0.0012377106405635637,0.006858305316153845
4607,2576,2576,486051,trauma-weird,Medium,uncomfortable,clueOption2,uncomfortable,uncomfortable,trauma,weird,['no'],2.4992366081765557e-08,8.184645604846101e-05,0.0005152628770697708,4.500855162480117e-05,0.00032812883718508554,4.128512331866807e-06,0.0003003014145192878,7.985829943346007e-07,0.00023717638060385737,1.7946175113761037e-07,0.00020776389346895114,4.491915405730158e-08,0.00025155557444449196,0.0001231313333501561,0.00026810367118674356,3.6467762231983553e-05,0.00027091530832027924,6.145556678448774e-05
4608,2606,2606,486052,trauma-weird,Medium,atypical,clueOption2,atypical,typical,trauma,weird,['yes'],2.4992366081765557e-08,8.184645604846101e-05,1.2881249895496883e-08,4.500855162480117e-05,6.562445494791816e-09,4.128512331866807e-06,3.336645309710868e-09,7.985829943346007e-07,1.6941049035639557e-09,1.7946175113761037e-07,8.656792824569528e-10,4.491915405730158e-08,4.492055807837699e-10,1.2311902144801131e-08,9.575361942659807e-06,3.6464115820401513e-09,1.8592350729312096e-05,1.2290867539546758e-09
4609,2636,2636,486112,trauma-weird,Medium,stress,clueOption2,hurt,hurt,trauma,weird,['no'],0.00974704776425465,8.184645604846101e-05,0.011335512789287154,4.500855162480117e-05,0.007153072151768574,4.128512331866807e-06,0.004137443520686786,7.985829943346007e-07,0.0026597463927003143,0.001794796973127241,0.0019044952870845787,0.0035935772437381834,0.0015138232564468853,0.003570463933894473,0.0012088594631582703,0.002698348217121294,0.0009468752315508174,0.0026056651474706664
4610,2666,2666,486514,trauma-weird,Medium,hallucination,clueOption2,hallucinate,hallucinate,trauma,weird,['no'],2.4992366081765557e-08,8.184645604846101e-05,1.2881249895496883e-08,4.500855162480117e-05,6.562445494791816e-09,4.128512331866807e-06,3.336645309710868e-09,7.985829943346007e-07,1.6941049035639557e-09,1.7946175113761037e-07,8.656792824569528e-10,4.491915405730158e-08,4.492055807837699e-10,1.2311902144801131e-08,2.3937806411489236e-10,3.6464115820401513e-09,1.3281483678248748e-06,1.2290867539546758e-09
4611,2771,2771,488171,trauma-weird,Medium,sad,clueOption2,uncomfortable,uncomfortable,trauma,weird,['no'],2.4992366081765557e-08,8.184645604846101e-05,0.0005152628770697708,4.500855162480117e-05,0.00032812883718508554,4.128512331866807e-06,0.0003003014145192878,7.985829943346007e-07,0.00023717638060385737,1.7946175113761037e-07,0.00020776389346895114,4.491915405730158e-08,0.00025155557444449196,0.0001231313333501561,0.00026810367118674356,3.6467762231983553e-05,0.00027091530832027924,6.145556678448774e-05
4612,2798,2798,490556,trauma-weird,Medium,twisted,clueOption2,unusual,unusual,trauma,weird,['no'],0.012246284372431204,8.184645604846101e-05,0.01159313778719709,4.500855162480117e-05,0.006299954237445638,4.128512331866807e-06,0.003303282193259069,7.985829943346007e-07,0.0017110476467044988,1.7946175113761037e-07,0.000943591283557361,4.491915405730158e-08,0.0005615074251852932,1.2311902144801131e-08,0.00037582380003844506,0.0002552524571543926,0.00027489935501908395,0.00014749163956131504
4613,2828,2828,490576,trauma-weird,Medium,haunting,clueOption2,creepy,creepy,trauma,weird,['no'],0.004748574547901537,8.184645604846101e-05,0.0030915128561691476,4.500855162480117e-05,0.0018374913009872032,4.128512331866807e-06,0.0010343633826556788,7.985829943346007e-07,0.0005759973613166486,1.7946175113761037e-07,0.0003462725786620636,0.0004492364597270731,0.00023358735121314114,0.0002462503547981674,0.00017953378746423336,0.00010939599387278657,0.00015272192292240514,7.37464343240345e-05
4614,2881,2881,490624,trauma-weird,Medium,outcast,clueOption2,children,children,trauma,weird,['no'],2.4992366081765557e-08,8.184645604846101e-05,0.00012882538020486434,4.500855162480117e-05,0.0009843733866642672,4.128512331866807e-06,0.0010343633826556788,7.985829943346007e-07,0.0012366982737065913,0.001794796973127241,0.0012465790324172946,0.0022460026220191363,0.0012577760754001364,0.002954868826654416,0.0011633776309764407,0.002625419985480491,0.0009893717296714014,0.002839191630722055
4615,2911,2911,491095,trauma-weird,Medium,flashbacks,clueOption2,nightmares,nightmare,trauma,weird,['yes'],2.4992366081765557e-08,8.184645604846101e-05,0.00012882538020486434,4.500855162480117e-05,6.563101739341295e-05,4.128512331866807e-06,6.673624283952707e-05,7.985829943346007e-07,5.082484121182223e-05,1.7946175113761037e-07,5.1941622626699624e-05,4.491915405730158e-08,6.288923051530857e-05,1.2311902144801131e-08,7.89950005359786e-05,3.6467762231983553e-05,9.960130027167522e-05,3.687383170539422e-05
4616,2946,2946,455383,trauma-weird,Medium,painful,clueOption3,therapy,therapy,trauma,weird,['no'],2.4992366081765557e-08,8.184645604846101e-05,0.00012882538020486434,4.500855162480117e-05,6.563101739341295e-05,4.128512331866807e-06,6.673624283952707e-05,7.985829943346007e-07,6.77658902474618e-05,1.7946175113761037e-07,4.328482980213009e-05,4.491915405730158e-08,4.0428951476120074e-05,1.2311902144801131e-08,4.069451027759581e-05,3.6464115820401513e-09,4.249663092214056e-05,1.2290867539546758e-09
4617,2976,2976,455606,trauma-weird,Medium,harm,clueOption3,harsh,harsh,trauma,weird,['no'],2.4992366081765557e-08,8.184645604846101e-05,1.2881249895496883e-08,4.500855162480117e-05,6.563101739341295e-05,4.128512331866807e-06,6.673624283952707e-05,7.985829943346007e-07,0.0001016479883187409,1.7946175113761037e-07,0.00012985275804782537,4.491915405730158e-08,0.00013476212344071175,1.2311902144801131e-08,0.00012926439400010598,3.6467762231983553e-05,0.00014209779839225917,3.687383170539422e-05
4618,3006,3006,455664,trauma-weird,Medium,emotional,clueOption3,emotional,emotional,trauma,weird,['no'],0.0022493379397249815,8.184645604846101e-05,0.0012881378707995839,4.500855162480117e-05,0.0007218755668725945,4.128512331866807e-06,0.00040040077381061387,7.985829943346007e-07,0.0003218816257820551,1.7946175113761037e-07,0.00022507747911809019,4.491915405730158e-08,0.00020214296055827725,1.2311902144801131e-08,0.00019629025195227583,3.6467762231983553e-05,0.0001872503276453796,7.37464343240345e-05
4619,3036,3036,457037,trauma-weird,Medium,bully,clueOption3,beat,beat,trauma,weird,['no'],2.4992366081765557e-08,8.184645604846101e-05,1.2881249895496883e-08,4.500855162480117e-05,0.0001312554723413311,4.128512331866807e-06,0.00026693496142217915,7.985829943346007e-07,0.00023717638060385737,1.7946175113761037e-07,0.0002943318217146464,4.491915405730158e-08,0.0002829999650993558,1.2311902144801131e-08,0.00029204147759823276,0.0001458601096931881,0.0003094277597420584,0.0002458185798776891
4620,3066,3066,457425,trauma-weird,Medium,traffic,clueOption3,unusual,unusual,trauma,weird,['no'],0.012246284372431204,8.184645604846101e-05,0.01159313778719709,4.500855162480117e-05,0.006299954237445638,4.128512331866807e-06,0.003303282193259069,7.985829943346007e-07,0.0017110476467044988,1.7946175113761037e-07,0.000943591283557361,4.491915405730158e-08,0.0005615074251852932,1.2311902144801131e-08,0.00037582380003844506,0.0002552524571543926,0.00027489935501908395,0.00014749163956131504
4621,3096,3096,457520,trauma-weird,Medium,unpleasant,clueOption3,scary,scary,trauma,weird,['no'],0.0004998723140013928,8.184645604846101e-05,0.002061012864529397,4.500855162480117e-05,0.0015749934811955305,4.128512331866807e-06,0.001134462741947005,7.985829943346007e-07,0.0008301130968512419,0.001794796973127241,0.0006838874988202752,0.0008984280003000888,0.0006199041506871832,0.00049248839769419,0.0005386008836365719,0.0004375730362564002,0.0004993339857184178,0.0005899628709849984
4622,3126,3126,457564,trauma-weird,Medium,triggering,clueOption3,unnatural,unnatural,trauma,weird,['no'],2.4992366081765557e-08,8.184645604846101e-05,1.2881249895496883e-08,4.500855162480117e-05,6.562445494791816e-09,4.128512331866807e-06,3.336645309710868e-09,7.985829943346007e-07,1.6941049035639557e-09,1.7946175113761037e-07,8.657658503851986e-06,4.491915405730158e-08,1.7968672436931578e-05,1.2311902144801131e-08,1.4362923224957653e-05,3.6464115820401513e-09,1.5936319596775603e-05,1.2290867539546758e-09
4623,3156,3156,458120,trauma-weird,Medium,unexpected,clueOption3,unexpected,unexpected,trauma,weird,['no'],2.4992366081765557e-08,8.184645604846101e-05,0.000386450378114802,4.500855162480117e-05,0.0002625043822371674,4.128512331866807e-06,0.0002002020552279618,7.985829943346007e-07,0.0001016479883187409,1.7946175113761037e-07,6.925520827583867e-05,4.491915405730158e-08,5.3905118899633174e-05,1.2311902144801131e-08,7.181365861253182e-05,3.6464115820401513e-09,7.304098894631027e-05,1.2292096626300713e-05
4624,3186,3186,458387,trauma-weird,Medium,pain,clueOption3,result,result,trauma,weird,['no'],2.4992366081765557e-08,8.184645604846101e-05,1.2881249895496883e-08,4.500855162480117e-05,6.563101739341295e-05,4.128512331866807e-06,3.336978974241839e-05,7.985829943346007e-07,5.082484121182223e-05,1.7946175113761037e-07,7.791200110040821e-05,4.491915405730158e-08,5.839717470747087e-05,1.2311902144801131e-08,8.138878117712752e-05,3.6467762231983553e-05,8.233709791018801e-05,2.4582964165847465e-05
4625,3216,3216,463818,trauma-weird,Medium,unusual,clueOption3,event,event,trauma,weird,['no'],0.001499566957272015,8.184645604846101e-05,0.0010305128728896461,4.500855162480117e-05,0.0006562511119246764,4.128512331866807e-06,0.00033366786761639654,7.985829943346007e-07,0.00030494057674641556,1.7946175113761037e-07,0.00020776389346895114,4.491915405730158e-08,0.00017069856990341336,1.2311902144801131e-08,0.00015798976169389305,3.6467762231983553e-05,0.00017795421868150186,6.145556678448774e-05
4626,3268,3268,463890,trauma-weird,Medium,adolescence,clueOption3,confusing,confusing,trauma,weird,['no'],2.4992366081765557e-08,8.184645604846101e-05,1.2881249895496883e-08,4.500855162480117e-05,6.563101739341295e-05,4.128512331866807e-06,3.336978974241839e-05,7.985829943346007e-07,5.082484121182223e-05,1.7946175113761037e-07,5.1941622626699624e-05,4.491915405730158e-08,5.839717470747087e-05,1.2311902144801131e-08,5.7450974765638277e-05,3.6464115820401513e-09,8.100908234391975e-05,1.2290867539546758e-09
4627,3298,3298,463946,trauma-weird,Medium,war,clueOption3,war,war,trauma,weird,['no'],0.001999414278907326,8.184645604846101e-05,0.002061012864529397,4.500855162480117e-05,0.001771866846039285,4.128512331866807e-06,0.001534860179112309,7.985829943346007e-07,0.0011519930285283934,1.7946175113761037e-07,0.0009955320405047783,0.0031443857031651676,0.0009568083362750107,0.002093035676518337,0.0008809115153208679,0.0014585682792276427,0.0008007935192613101,0.0016101048767673792
4628,3426,3426,464439,trauma-weird,Medium,therapy,clueOption3,counseling,counsel,trauma,weird,['yes'],2.4992366081765557e-08,8.184645604846101e-05,1.2881249895496883e-08,4.500855162480117e-05,6.562445494791816e-09,4.128512331866807e-06,3.336645309710868e-09,7.985829943346007e-07,1.6942743140543122e-05,1.7946175113761037e-07,8.657658503851986e-06,4.491915405730158e-08,4.492505013418483e-06,1.2311902144801131e-08,4.787800660361961e-06,3.6464115820401513e-09,3.98417950036137e-06,1.2290867539546758e-09
4629,3456,3456,465668,trauma-weird,Medium,uncomfortable,clueOption3,uncomfortable,uncomfortable,trauma,weird,['no'],2.4992366081765557e-08,8.184645604846101e-05,0.0005152628770697708,4.500855162480117e-05,0.00032812883718508554,4.128512331866807e-06,0.0003003014145192878,7.985829943346007e-07,0.00023717638060385737,1.7946175113761037e-07,0.00020776389346895114,4.491915405730158e-08,0.00025155557444449196,0.0001231313333501561,0.00026810367118674356,3.6467762231983553e-05,0.00027091530832027924,6.145556678448774e-05
4630,3486,3486,466145,trauma-weird,Medium,therapy,clueOption3,mental,mental,trauma,weird,['no'],0.0012496432964543595,8.184645604846101e-05,0.0007728878749797085,4.500855162480117e-05,0.0005906266569767582,4.128512331866807e-06,0.00033366786761639654,7.985829943346007e-07,0.00030494057674641556,1.7946175113761037e-07,0.00023373427194265972,4.491915405730158e-08,0.00018866679313476415,1.2311902144801131e-08,0.0002034715938757226,3.6464115820401513e-09,0.00020584254557313506,3.687383170539422e-05
4631,3516,3516,466195,trauma-weird,Medium,different,clueOption3,bad,bad,trauma,weird,['no'],0.002499261600542637,8.184645604846101e-05,0.004122012847808899,4.500855162480117e-05,0.0034124782197372393,4.128512331866807e-06,0.0028361518498995477,0.00798662852634034,0.002575041147522116,0.007178649507255551,0.002103601522049678,0.00718710956832231,0.0018956480001130897,0.00701779653443879,0.0016229835140770341,0.006016582756777832,0.0011845900179128337,0.005543182489422341
4632,3563,3563,472844,trauma-weird,Medium,psychotic,clueOption3,bizarre,bizarre,trauma,weird,['no'],0.008247505799348716,8.184645604846101e-05,0.005538950336313556,4.500855162480117e-05,0.0031499803999455664,4.128512331866807e-06,0.0017016924445978525,7.985829943346007e-07,0.000863995194922521,1.7946175113761037e-07,0.00045881088538146745,4.491915405730158e-08,0.00026053968606016734,1.2311902144801131e-08,0.00016756488425848876,7.293187805238506e-05,0.00011288145593435771,3.687383170539422e-05
4633,3614,3614,473115,trauma-weird,Medium,scarring,clueOption3,accident,accident,trauma,weird,['no'],0.018494375892872592,8.184645604846101e-05,0.011464325288242122,4.500855162480117e-05,0.005971831962706047,4.128512331866807e-06,0.0030697170215793087,7.985829943346007e-07,0.0016771655486332198,1.7946175113761037e-07,0.0009349344907327915,0.0004492364597270731,0.0005480312577617801,0.0002462503547981674,0.00040933672901453,0.00032818068879519565,0.0003413001333324963,0.0002212368447985956
4634,3678,3678,473468,trauma-weird,Medium,funky,clueOption3,unique,unique,trauma,weird,['no'],0.002499261600542637,8.184645604846101e-05,0.002705075359304241,4.500855162480117e-05,0.0018374913009872032,4.128512331866807e-06,0.0011010962888498962,7.985829943346007e-07,0.0006776436555304859,1.7946175113761037e-07,0.00042418371408318935,0.0004492364597270731,0.00039080930448746063,0.00049248839769419,0.0003064041614451263,0.00018232422551358958,0.0003147398220071314,0.00019665510971950207
4635,3737,3737,473736,trauma-weird,Medium,surreal,clueOption3,surreal,surreal,trauma,weird,['no'],2.4992366081765557e-08,8.184645604846101e-05,1.2881249895496883e-08,4.500855162480117e-05,6.562445494791816e-09,4.128512331866807e-06,3.336645309710868e-09,7.985829943346007e-07,1.6941049035639557e-09,1.7946175113761037e-07,2.597124415299104e-05,4.491915405730158e-08,1.7968672436931578e-05,1.2311902144801131e-08,9.575361942659807e-06,3.6464115820401513e-09,1.3280288464239107e-05,1.2290867539546758e-09
4636,3767,3767,473749,trauma-weird,Medium,unexpected,clueOption3,vulnerable,vulnerable,trauma,weird,['no'],2.4992366081765557e-08,8.184645604846101e-05,1.2881249895496883e-08,4.500855162480117e-05,6.562445494791816e-09,4.128512331866807e-06,3.336645309710868e-09,7.985829943346007e-07,1.6942743140543122e-05,1.7946175113761037e-07,6.059841545126915e-05,4.491915405730158e-08,4.492100728395777e-05,1.2311902144801131e-08,5.266341348334043e-05,3.6464115820401513e-09,6.374487998243254e-05,2.4582964165847465e-05
