,Unnamed: 0,clueGiverID,wordpair,Level,clueFinal,variable,Clue1,correctedClue,Word1,Word2,union_index,intersection_index
3991,3991,486041,gums-teeth,Easy,mouth,clueOption3,dentist,small,gums,teeth,220.956,570.301
3992,3992,486041,happy-sad,Easy,emotions,clueOption3,expression,foot,happy,sad,743.977,1815.117
3993,3993,486041,holy-kind,Medium,Jesus,clueOption3,pure,round,holy,kind,342.09,868.103
3994,3994,486041,jump-leap,Easy,hop,clueOption3,spring,mouth,jump,leap,461.024,1127.945
3995,3995,486041,lion-tiger,Easy,cats,clueOption3,predators,upholstery,lion,tiger,10000.0,10000.0
3996,3996,486041,new-old,Easy,time,clueOption3,opposite,dentist,new,old,1784.931,5259.898
3997,3997,486041,oak-tree,Easy,wood,clueOption3,wood,zoo,oak,tree,3025.668,7292.045
3998,3998,486041,olive-real,Hard,oil,clueOption3,peace,flame,olive,real,1222.241,3502.144
3999,3999,486041,regret-rude,Hard,mean,clueOption3,embarrassing,metals,regret,rude,10000.0,10000.0
4000,4000,486041,sit-stand,Easy,position,clueOption3,rest,nook,sit,stand,7612.446,9810.023
4001,4001,486041,stern-wind,Hard,tornado,clueOption3,hurricane,dentist,stern,wind,1736.247,5338.037
4002,4002,486041,trauma-weird,Medium,therapy,clueOption3,therapy,present,trauma,weird,615.934,1481.473
4003,4003,486051,ankle-travel,Hard,hike,clueOption3,foot,Las Vegas,ankle,travel,8286.972,9878.799
4004,4004,486051,army-drum,Medium,marching,clueOption3,beat,aquarium,army,drum,9096.434,9951.138
4005,4005,486051,ash-snake,Hard,desert,clueOption3,burn,high,ash,snake,402.742,1006.419
4006,4006,486051,bet-dream,Medium,challenge,clueOption3,goal,opposites,bet,dream,10000.0,10000.0
4007,4007,486051,birth-hand,Medium,Atwood,clueOption3,pull?,shoe,birth,hand,971.872,2773.597
4008,4008,486051,bone-garage,Hard,skeleton,clueOption3,car,fast,bone,garage,302.497,796.124
4009,4009,486051,boot-crust,Hard,Italy,clueOption3,hike,dark,boot,crust,204.26,553.562
4010,4010,486051,bowl-sun,Medium,round,clueOption3,hot?,rough,bowl,sun,1154.844,3324.096
4011,4011,486051,cage-glass,Medium,container,clueOption3,inside,vault,cage,glass,7213.042,9731.361
4012,4012,486051,candle-wick,Easy,wax,clueOption3,light,sail,candle,wick,1529.557,4482.162
4013,4013,486051,cave-knight,Hard,dark,clueOption3,dark,compass,cave,knight,5034.396,8921.503
4014,4014,486051,chair-table,Easy,furniture,clueOption3,sit,orange,chair,table,455.422,1131.874
4015,4015,486051,chapel-feet,Medium,worship,clueOption3,holy,trade,chapel,feet,2673.702,6812.246
4016,4016,486051,east-short,Hard,coast,clueOption3,combine,valiant,east,short,9174.465,9992.456
4017,4017,486051,elm-rock,Medium,forest,clueOption3,hard,therapy,elm,rock,5644.619,9261.853
4018,4018,486051,giant-subtle,Hard,gentle,clueOption3,lowkey,pot,giant,subtle,908.873,2627.047
4019,4019,486051,glow-quick,Medium,spark,clueOption3,reaction,sad,glow,quick,164.737,439.929
4020,4020,486051,gold-silver,Easy,metal,clueOption3,currency,light,gold,silver,180.168,480.894
4021,4021,486051,gums-teeth,Easy,mouth,clueOption3,oral,loud,gums,teeth,372.861,938.745
4022,4022,486051,happy-sad,Easy,moods,clueOption3,feeling,house,happy,sad,199.081,529.512
4023,4023,486051,holy-kind,Medium,religious,clueOption3,good?,stone,holy,kind,742.354,1812.345
4024,4024,486051,jump-leap,Easy,hop,clueOption3,bounce,direction,jump,leap,1013.549,2804.635
4025,4025,486051,lion-tiger,Easy,cats,clueOption3,predators,soot,lion,tiger,7975.151,9858.302
4026,4026,486051,new-old,Easy,age,clueOption3,opposite,clear,new,old,509.658,1185.031
4027,4027,486051,oak-tree,Easy,wood,clueOption3,branch,light,oak,tree,172.194,478.063
4028,4028,486051,olive-real,Hard,oil,clueOption3,virgin,elk,olive,real,9025.049,9971.151
4029,4029,486051,regret-rude,Hard,behavior,clueOption3,emotion,desert,regret,rude,1015.084,2841.547
4030,4030,486051,sit-stand,Easy,legs,clueOption3,dog,bright,sit,stand,268.218,696.039
4031,4031,486051,stern-wind,Hard,sail,clueOption3,boat,age,stern,wind,731.605,1881.796
4032,4032,486051,trauma-weird,Medium,uncomfortable,clueOption3,effect,boom,trauma,weird,3699.848,8016.698
4033,4033,486052,ankle-travel,Hard,movement,clueOption3,journey,mean,ankle,travel,503.033,1251.956
4034,4034,486052,army-drum,Medium,formation,clueOption3,listen,emotions,army,drum,2360.309,6396.571
4035,4035,486052,ash-snake,Hard,slither,clueOption3,black,hell,ash,snake,1550.669,4554.652
4036,4036,486052,bet-dream,Medium,gamble,clueOption3,night,offend,bet,dream,8728.106,9950.703
4037,4037,486052,birth-hand,Medium,baby,clueOption3,print,era,birth,hand,3540.235,8025.719
4038,4038,486052,bone-garage,Hard,broken,clueOption3,room,mine,bone,garage,578.681,1417.553
4039,4039,486052,boot-crust,Hard,dirt,clueOption3,mud,dragon,boot,crust,3623.752,7875.874
4040,4040,486052,bowl-sun,Medium,round,clueOption3,sphere,incest,bowl,sun,9557.769,9993.652
4041,4041,486052,cage-glass,Medium,mime,clueOption3,see,basketball,cage,glass,1235.903,3671.926
4042,4042,486052,candle-wick,Easy,flame,clueOption3,illegal,in,candle,wick,680.038,1730.801
4043,4043,486052,cave-knight,Hard,medieval,clueOption3,cold,subway,cave,knight,5695.044,9215.955
4044,4044,486052,chair-table,Easy,furniture,clueOption3,wood,bronze,chair,table,5155.568,8923.381
4045,4045,486052,chapel-feet,Medium,arch,clueOption3,religion,nature,chapel,feet,726.057,1822.845
4046,4046,486052,east-short,Hard,distance,clueOption3,park,therapy,east,short,5447.628,9140.542
4047,4047,486052,elm-rock,Medium,nature,clueOption3,wood,time,elm,rock,151.68,373.114
4048,4048,486052,giant-subtle,Hard,huge,clueOption3,discrete,raisin,giant,subtle,7144.994,9636.318
4049,4049,486052,glow-quick,Medium,bright,clueOption3,stick,flash,glow,quick,3666.382,8199.314
4050,4050,486052,gold-silver,Easy,shine,clueOption3,color,mean,gold,silver,512.478,1237.844
4051,4051,486052,gums-teeth,Easy,mouth,clueOption3,floss,speed,gums,teeth,717.371,1862.16
4052,4052,486052,happy-sad,Easy,emotion,clueOption3,feeling,round,happy,sad,357.691,891.882
4053,4053,486052,holy-kind,Medium,saint,clueOption3,saint,pet,holy,kind,794.768,2141.224
4054,4054,486052,jump-leap,Easy,up,clueOption3,momentum,savior,jump,leap,4677.926,8646.143
4055,4055,486052,lion-tiger,Easy,cat,clueOption3,furry,foot,lion,tiger,739.505,1906.581
4056,4056,486052,new-old,Easy,age,clueOption3,use,dirt,new,old,531.404,1270.089
4057,4057,486052,oak-tree,Easy,green,clueOption3,tall,fresh,oak,tree,713.237,1688.807
4058,4058,486052,olive-real,Hard,green,clueOption3,food,pray,olive,real,3168.326,7416.921
4059,4059,486052,regret-rude,Hard,bad,clueOption3,sad,treasure,regret,rude,2670.312,6755.419
4060,4060,486052,sit-stand,Easy,still,clueOption3,rest,ball,sit,stand,284.886,726.16
4061,4061,486052,stern-wind,Hard,blow,clueOption3,movement,virtues,stern,wind,10000.0,10000.0
4062,4062,486052,trauma-weird,Medium,atypical,clueOption3,bad,cat,trauma,weird,219.703,615.028
4063,4063,486112,ankle-travel,Hard,bottom-leg,clueOption3,holiday,nature,ankle,travel,683.911,1777.893
4064,4064,486112,army-drum,Medium,snare,clueOption3,percussion,length,army,drum,1146.836,3608.324
4065,4065,486112,ash-snake,Hard,gray,clueOption3,flames,dome,ash,snake,7960.857,9861.306
4066,4066,486112,bet-dream,Medium,money,clueOption3,sleep,neighborly,bet,dream,10000.0,10000.0
4067,4067,486112,birth-hand,Medium,baby,clueOption3,born,opposite,birth,hand,2760.039,6822.122
4068,4068,486112,bone-garage,Hard,broken,clueOption3,break,walk,bone,garage,562.271,1394.878
4069,4069,486112,boot-crust,Hard,shoe,clueOption3,feet,bread,boot,crust,396.622,1243.689
4070,4070,486112,bowl-sun,Medium,soup,clueOption3,warm,virgin,bowl,sun,4731.785,8790.891
4071,4071,486112,cage-glass,Medium,jail,clueOption3,mirror,pi,cage,glass,5083.468,9135.276
4072,4072,486112,candle-wick,Easy,lantern,clueOption3,fire,mobility,candle,wick,8782.416,9947.809
4073,4073,486112,cave-knight,Hard,underground,clueOption3,sword,war,cave,knight,403.35,1015.404
4074,4074,486112,chair-table,Easy,furniture-like,clueOption3,eating-place,walk,chair,table,594.06,1399.746
4075,4075,486112,chapel-feet,Medium,not-hands,clueOption3,shoes,branch,chapel,feet,1284.535,3480.025
4076,4076,486112,east-short,Hard,direction,clueOption3,south,stalk,east,short,5455.636,9141.594
4077,4077,486112,elm-rock,Medium,pebble,clueOption3,mine,Aztec,elm,rock,10000.0,10000.0
4078,4078,486112,giant-subtle,Hard,massive,clueOption3,gigantic,harsh,giant,subtle,2645.743,6544.687
4079,4079,486112,glow-quick,Medium,lit,clueOption3,sprint,moss,glow,quick,6677.079,9637.479
4080,4080,486112,gold-silver,Easy,metal,clueOption3,wealthy,band,gold,silver,862.905,2338.485
4081,4081,486112,gums-teeth,Easy,chew,clueOption3,braces,feelings,gums,teeth,1414.12,4171.706
4082,4082,486112,happy-sad,Easy,emotions,clueOption3,not-similar,large,happy,sad,304.542,767.251
4083,4083,486112,holy-kind,Medium,nice,clueOption3,morals,sunrise,holy,kind,3782.534,8057.418
4084,4084,486112,jump-leap,Easy,bound,clueOption3,jump rope,west,jump,leap,3163.071,7329.974
4085,4085,486112,lion-tiger,Easy,animals,clueOption3,furry,bad,lion,tiger,199.019,538.117
4086,4086,486112,new-old,Easy,age,clueOption3,not-similar,melt,new,old,4644.442,8562.086
4087,4087,486112,oak-tree,Easy,grove,clueOption3,seder,blow,oak,tree,1208.302,3667.773
4088,4088,486112,olive-real,Hard,existent,clueOption3,reality,sparkler,olive,real,10000.0,10000.0
4089,4089,486112,regret-rude,Hard,remember,clueOption3,sad,arbor,regret,rude,10000.0,10000.0
4090,4090,486112,sit-stand,Easy,not-similar,clueOption3,antonyms,generations,sit,stand,10000.0,10000.0
4091,4091,486112,stern-wind,Hard,sailing,clueOption3,air,age,stern,wind,731.605,1881.796
4092,4092,486112,trauma-weird,Medium,stress,clueOption3,blood,sunset,trauma,weird,2012.318,5442.067
4093,4093,486514,ankle-travel,Hard,foot,clueOption3,move,birch,ankle,travel,8451.628,9949.344
4094,4094,486514,army-drum,Medium,suspense,clueOption3,suspense,animals,army,drum,1004.386,2769.581
4095,4095,486514,ash-snake,Hard,skin,clueOption3,hell,Jesus,ash,snake,935.355,2528.753
4096,4096,486514,bet-dream,Medium,gamble,clueOption3,sleep,dark,bet,dream,205.027,559.455
4097,4097,486514,birth-hand,Medium,deliver,clueOption3,baby,high,birth,hand,386.138,986.087
4098,4098,486514,bone-garage,Hard,graveyard,clueOption3,graveyard,experiences,bone,garage,10000.0,10000.0
4099,4099,486514,boot-crust,Hard,footprint,clueOption3,leather,bear,boot,crust,737.15,1877.535
4100,4100,486514,bowl-sun,Medium,microwave,clueOption3,warm,silver,bowl,sun,853.686,2192.371
4101,4101,486514,cage-glass,Medium,fish tank,clueOption3,prison,sailing,cage,glass,4557.441,8685.183
4102,4102,486514,candle-wick,Easy,melt,clueOption3,light,creepy,candle,wick,3029.046,7388.275
4103,4103,486514,cave-knight,Hard,man,clueOption3,old,Aztecs,cave,knight,10000.0,10000.0
4104,4104,486514,chair-table,Easy,desk,clueOption3,dining,direction,chair,table,988.524,2925.877
4105,4105,486514,chapel-feet,Medium,holy,clueOption3,clean,posture,chapel,feet,7316.272,9737.452
4106,4106,486514,east-short,Hard,sunrise,clueOption3,sunrise,open,east,short,435.301,1053.931
4107,4107,486514,elm-rock,Medium,forest,clueOption3,hard,shoe,elm,rock,964.62,2692.082
4108,4108,486514,giant-subtle,Hard,obvious,clueOption3,hint,opposite,giant,subtle,2910.883,6921.391
4109,4109,486514,glow-quick,Medium,lightning,clueOption3,lightning,gamble,glow,quick,4887.018,8811.532
4110,4110,486514,gold-silver,Easy,rich,clueOption3,ingot,protection,gold,silver,1958.804,5383.862
4111,4111,486514,gums-teeth,Easy,dentures,clueOption3,dentures,zoo,gums,teeth,3064.882,7265.014
4112,4112,486514,happy-sad,Easy,emotion,clueOption3,serotonin,feet,happy,sad,582.765,1472.054
4113,4113,486514,holy-kind,Medium,Jesus,clueOption3,Jesus,religion,holy,kind,528.256,1397.344
4114,4114,486514,jump-leap,Easy,hop,clueOption3,bounce,print,jump,leap,2557.297,6542.61
4115,4115,486514,lion-tiger,Easy,roar,clueOption3,cub,sit,lion,tiger,1017.5,2667.046
4116,4116,486514,new-old,Easy,age,clueOption3,release,tree,new,old,231.077,591.335
4117,4117,486514,oak-tree,Easy,wood,clueOption3,leaf,bling,oak,tree,5994.922,9397.631
4118,4118,486514,olive-real,Hard,oil,clueOption3,trust,church,olive,real,594.121,1427.868
4119,4119,486514,regret-rude,Hard,disrespect,clueOption3,disrespect,children,regret,rude,300.819,803.171
4120,4120,486514,sit-stand,Easy,stool,clueOption3,relax,chair,sit,stand,469.774,1411.425
4121,4121,486514,stern-wind,Hard,gust,clueOption3,direction,inside,stern,wind,1287.283,3802.321
4122,4122,486514,trauma-weird,Medium,hallucination,clueOption3,dream,priceless,trauma,weird,7130.578,9667.059
4123,4123,487223,ankle-travel,Hard,basketball,clueOption3,walking,huge,ankle,travel,479.593,1167.543
4124,4124,487223,ash-snake,Hard,nasty,clueOption3,Pokemon,angel,ash,snake,1783.415,5114.013
4125,4125,487223,bet-dream,Medium,possibilities,clueOption3,hope,nurse,bet,dream,1499.449,4402.041
4126,4126,487223,birth-hand,Medium,newborn,clueOption3,everyone,nature,birth,hand,701.558,1738.307
4127,4127,487223,bowl-sun,Medium,spherical,clueOption3,circular,high,bowl,sun,401.099,1004.929
4128,4128,487223,cave-knight,Hard,dungeon,clueOption3,medieval,pious,cave,knight,8562.218,9934.501
4129,4129,487223,glow-quick,Medium,lightbulb,clueOption3,orb,lay down,glow,quick,7459.495,9810.989
4130,4130,487223,gold-silver,Easy,ores,clueOption3,mining,wood,gold,silver,373.86,952.429
4131,4131,487223,gums-teeth,Easy,mouth,clueOption3,floss,sail,gums,teeth,1527.764,4420.536
4132,4132,487223,holy-kind,Medium,pastor,clueOption3,bible,gross,holy,kind,568.477,1408.119
4133,4133,487223,jump-leap,Easy,pounce,clueOption3,hop,spherical,jump,leap,6888.989,9684.982
4134,4134,487223,lion-tiger,Easy,cats,clueOption3,yellowish,furniture,lion,tiger,1659.135,4806.981
4135,4135,487223,oak-tree,Easy,wood,clueOption3,plant,want,oak,tree,724.246,1741.262
4136,4136,487223,regret-rude,Hard,hatred,clueOption3,hatred,wood,regret,rude,359.453,906.282
4137,4137,487223,sit-stand,Easy,anthem,clueOption3,pledge,fingers,sit,stand,927.712,2462.496
4138,4138,487223,stern-wind,Hard,sailboat,clueOption3,hurricane,slither,stern,wind,7050.071,9574.159
4139,4139,487409,ankle-travel,Hard,basketball,clueOption3,fly,forest,ankle,travel,636.143,1578.183
4140,4140,487409,army-drum,Medium,instrument,clueOption3,soldier,position,army,drum,2132.498,6023.62
4141,4141,487409,ash-snake,Hard,embers,clueOption3,reptile,firefly,ash,snake,8185.951,9893.565
4142,4142,487409,bet-dream,Medium,gamble,clueOption3,tired,charred,bet,dream,9635.586,10000.0
4143,4143,487409,birth-hand,Medium,newborn,clueOption3,fingers,age,birth,hand,712.493,1825.916
4144,4144,487409,bone-garage,Hard,skeleton,clueOption3,car,hop,bone,garage,3115.537,7562.647
4145,4145,487409,boot-crust,Hard,pie,clueOption3,hike,nature,boot,crust,704.961,1731.016
4146,4146,487409,bowl-sun,Medium,soup,clueOption3,ray,journey,bowl,sun,1788.405,5011.217
4147,4147,487409,cage-glass,Medium,window,clueOption3,sand,win,cage,glass,772.215,1884.231
4148,4148,487409,candle-wick,Easy,cake,clueOption3,parts,small,candle,wick,214.536,556.045
4149,4149,487409,cave-knight,Hard,medieval,clueOption3,armor,mud,cave,knight,871.611,2389.353
4150,4150,487409,chair-table,Easy,dining,clueOption3,dinner,floss,chair,table,4931.129,8856.397
4151,4151,487409,chapel-feet,Medium,church,clueOption3,toes,long,chapel,feet,330.982,887.99
4152,4152,487409,east-short,Hard,direction,clueOption3,low,eat,east,short,267.811,693.024
4153,4153,487409,elm-rock,Medium,tree,clueOption3,nature,football,elm,rock,677.522,1645.216
4154,4154,487409,giant-subtle,Hard,lowkey,clueOption3,stuff,outerwear,giant,subtle,10000.0,10000.0
4155,4155,487409,glow-quick,Medium,fast,clueOption3,lamp,opposites,glow,quick,10000.0,10000.0
4156,4156,487409,gold-silver,Easy,medal,clueOption3,Olympics,guilt,gold,silver,3826.619,8218.489
4157,4157,487409,gums-teeth,Easy,mouth,clueOption3,mouth,grueling,gums,teeth,10000.0,10000.0
4158,4158,487409,happy-sad,Easy,feelings,clueOption3,frown,skip,happy,sad,3810.316,8004.531
4159,4159,487409,holy-kind,Medium,saint,clueOption3,Jesus,brush,holy,kind,1077.344,3026.027
4160,4160,487409,jump-leap,Easy,airtime,clueOption3,spring,nature,jump,leap,660.717,1639.981
4161,4161,487409,lion-tiger,Easy,cats,clueOption3,strong,chance,lion,tiger,1645.546,4973.765
4162,4162,487409,new-old,Easy,time,clueOption3,stuff,version,new,old,8587.818,9937.845
4163,4163,487409,oak-tree,Easy,leaves,clueOption3,grow,fire,oak,tree,277.131,700.01
4164,4164,487409,olive-real,Hard,legit,clueOption3,brine,emotions,olive,real,2342.026,6361.65
4165,4165,487409,regret-rude,Hard,negative,clueOption3,sad,colors,regret,rude,1055.579,2927.109
4166,4166,487409,sit-stand,Easy,chair,clueOption3,table,Christian,sit,stand,3265.444,7633.02
4167,4167,487409,stern-wind,Hard,sailboat,clueOption3,boat,rich,stern,wind,579.868,1366.586
4168,4168,487409,trauma-weird,Medium,strange,clueOption3,sad,strange,trauma,weird,725.959,2546.116
4169,4169,487468,ankle-travel,Hard,basketball,clueOption3,injury,bread,ankle,travel,542.781,1311.709
4170,4170,487468,army-drum,Medium,soldierboy,clueOption3,battle,hamster,army,drum,6684.362,9604.219
4171,4171,487468,ash-snake,Hard,Slytherin,clueOption3,fire,angry,ash,snake,547.536,1305.877
4172,4172,487468,bet-dream,Medium,intuition,clueOption3,intuition,dangerous,bet,dream,1218.661,3603.543
4173,4173,487468,birth-hand,Medium,pregnancy,clueOption3,baby,valuable,birth,hand,3227.111,7607.092
4174,4174,487468,boot-crust,Hard,dirty,clueOption3,pie,direction,boot,crust,1023.854,2810.146
4175,4175,487468,bowl-sun,Medium,cereal,clueOption3,honeynut,church,bowl,sun,584.11,1438.03
4176,4176,487468,cage-glass,Medium,jail,clueOption3,cell,beanstalk,cage,glass,8322.019,9915.251
4177,4177,487468,candle-wick,Easy,wax,clueOption3,hot,furniture,candle,wick,1675.24,4729.158
4178,4178,487468,cave-knight,Hard,dungeon,clueOption3,medieval,fire,cave,knight,287.626,745.196
4179,4179,487468,chair-table,Easy,furniture,clueOption3,seat,God,chair,table,386.886,1002.187
4180,4180,487468,chapel-feet,Medium,baptize,clueOption3,bless,remorse,chapel,feet,7646.312,9749.822
4181,4181,487468,east-short,Hard,longitude,clueOption3,elf,small,east,short,183.476,547.195
4182,4182,487468,elm-rock,Medium,emerald,clueOption3,nature,certificate,elm,rock,7771.76,9869.367
4183,4183,487468,giant-subtle,Hard,oxymoron,clueOption3,oxymoron,bronze,giant,subtle,5209.739,9056.323
4184,4184,487468,glow-quick,Medium,rave,clueOption3,rave,religious,glow,quick,3319.418,7533.049
4185,4185,487468,gold-silver,Easy,jewelry,clueOption3,rings,sin,gold,silver,2746.995,6761.214
4186,4186,487468,gums-teeth,Easy,dentist,clueOption3,toothpaste,past,gums,teeth,828.755,2206.539
4187,4187,487468,happy-sad,Easy,emotions,clueOption3,bipolar,small,happy,sad,222.054,606.13
4188,4188,487468,holy-kind,Medium,Jesus,clueOption3,Jesus,generation,holy,kind,7349.906,9772.178
4189,4189,487468,jump-leap,Easy,jump rope,clueOption3,running,clear,jump,leap,498.479,1210.13
4190,4190,487468,lion-tiger,Easy,Lion King,clueOption3,jungle,age,lion,tiger,698.395,1812.811
4191,4191,487468,new-old,Easy,opposites,clueOption3,vintage,disposal,new,old,8852.833,9962.413
4192,4192,487468,oak-tree,Easy,leaves,clueOption3,leaves,shelter,oak,tree,1631.312,4562.26
4193,4193,487468,olive-real,Hard,alcohol,clueOption3,drink,outdoor,olive,real,7577.898,9832.1
4194,4194,487468,regret-rude,Hard,bully,clueOption3,remorse,food,regret,rude,116.897,317.478
4195,4195,487468,sit-stand,Easy,chair,clueOption3,wait,dainty,sit,stand,7285.439,9724.444
